stock_id,出表日期,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址
1815,109/10/25,富喬工業股份有限公司,富喬,－ ,電子零組件業,雲林縣斗六市榴南里斗工十六路8號,16834268,張元賓,陳壁程,謝銘男,副總經理,曾永銘,02-27357658,19990114,20060123,新台幣                 10.0000元,4178964980,0,0,1,富喬工業股份有限公司股務室,02-2705-1333,台北市敦化南路二段九十八號十二樓,勤業眾信聯合會計師事務所,郭文吉,林文欽,FFG,"NO8.Dou Kong 16 RoadDou Leu City,Taiwan.",02-27357698,jeffrey@ffg.com.tw,http://www.ffg.com.tw
2035,109/10/25,唐榮鐵工廠股份有限公司,唐榮公司,－ ,鋼鐵工業,高雄市小港區沿海二路四號,75460005,吳豐盛(代行),蔡明洲,鄭明正,技術副總經理,劉岳前,07-8022811,19550426,20060707,新台幣                 10.0000元,3500000000,0,0,2,群益金鼎證券股份有限公司,02-2702-3999,台北市敦化南路2段97號地下2樓,安侯建業會計師事務所,陳宗哲,韓沂璉,TE　　,"No.4,  Yen Hai 2nd Rd., Hsiao Kang .,Kaohsiung City,Taiwan ROC",07-8010801,nty@mail.tangeng.com.tw,http://www.tangeng.com.tw
2061,109/10/25,風青實業股份有限公司,風青,－ ,電器電纜,高雄市苓雅區新光路38號30樓之4,89260422,陳福得,陳福得,蔡玉賢,稽核主管,黃麗玲,07-2693339,19940910,20101209,新台幣                 10.0000元,586609470,0,0,1,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號6樓,資誠聯合會計師事務所,吳建志,王國華,FENG CHING,"30F.-4, No. 38, Xinguang Rd., Lingya Dist.,Kaohsiung City 802, Taiwan (R.O.C.)",07-2693515,r7873942@ms23.hinet.net,http://www.fcm.com.tw
2063,109/10/25,世鎧精密股份有限公司,世鎧,－ ,鋼鐵工業,高雄市岡山區本洲里本工一路一號,86637206,杜泰源,林上安,林上安,總經理,鄭守傑,07-6225669,19920428,20100907,新台幣                 10.0000元,450000000,0,0,1,永豐金證券股份有限公司,02-23816288,10044台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,郭麗園,龔俊吉,SHEH KAI,"NO.1, Ben Gong 1st Rd., Ben Chou Industrial Park, Kangshan TownKaohsiung82059, Taiwan",07-6230964,roger@shehkai.com.tw,www.shehkai.com.tw
2064,109/10/25,晉椿工業股份有限公司,晉椿,－ ,鋼鐵工業,50544彰化縣鹿港鎮鹿工路24號,30826319,陳譽,陳譽,陳譽,執行長,張廷宇,04-7810000,19710510,20141226,新台幣                 10.0000元,696300000,0,0,1,群益金鼎證券股份有限公司,02-27035000,台北市大安區敦化南路二段97號B2,安侯建業聯合會計師事務所,黃柏淑,俞安恬,CAMELLIA,"No.24, Lugong Rd., Chang Bin Industrial ParkLugang Town, Chang Hua County , Taiwan",04-7810099,cametal.taiwan@msa.hinet.net,http://www.camelliametal.com
2065,109/10/25,世豐螺絲股份有限公司,世豐,－ ,鋼鐵工業,(82547)高雄市橋頭區頂鹽里復興西路810號,31213886,杜泰源,陳駿彥,陳秀珠,協理,陳姿吟,07-6116116,19730809,20170421,新台幣                 10.0000元,405884180,0,0,1,富邦綜合證券股份有限公司,02-23611300,台北市許昌街17號2樓,安侯建業聯合會計師事務所,關春修,陳惠媛,SF,"No.810, Fuxing W. Rd.Kaohsiung City 82547, Taiwan (R.O.C.)",07-6197589,investor@shehfung.com,www.shehfung.com
2066,109/10/25,世德工業股份有限公司,世德,－ ,電機機械,高雄市大寮區(831)大發工業區華西路20號,22546808,陳光裕,吳森富,顏蘋,財務長,陳怡樺,07-7889168,19880129,20130924,新台幣                 10.0000元,365028700,0,0,1,台新國際商銀股務代理部,02-25048125,台北市中山區建國北路一段96號B1,安侯建業聯合會計師事務所,陳國宗,許振隆,SUMEEKO,"No.20,HuaxiRd.,Ta-Fa Industrial Dist.Kaohsiung County 831 Taiwan,R.O.C.",07-7887868,invest@sumeeko.com,www.sumeeko.com
2067,109/10/25,嘉鋼精密工業股份有限公司,嘉鋼,－ ,電機機械,(62155)嘉義縣民雄鄉民雄工業區成功二街21號,66402912,曹光照,曹恆健,曹恆健,總經理,蕭景淑,(05)2211411,19740411,20140526,新台幣                 10.0000元,451381770,0,0,1,華南永昌綜合證券股份有限公司,(02)2718-6425,10574 台北市民生東路四段54號4樓,勤業眾信聯合會計師事務所,江佳玲,吳秋燕,CYSTEEL,"21 Chenggong 2nd St. Minxiong Township,Chia Yi County, Taiwan",(05)2208033,abby@cysteel.com.tw,http://www.cysteel.com.tw/
2070,109/10/25,精湛光學科技股份有限公司,精湛,－ ,電機機械,高雄市湖內區忠孝街110巷58號,89855649,吳俊男,吳俊男,瞿淑婷,財務部經理,謝博彬,07-6937937,19940921,20181217,新台幣                 10.0000元,357828000,0,0,1,群益金鼎證券股份有限公司,02-2703-5000,台北市敦化南路二段97號B2,資誠聯合會計師事務所,田中玉,劉子猛,Ching Chan,"No. 58,Lane 110,Zhongxiao St.,Hu-Nei Dist., Kaohsiung City 82945,TaiwanKaohsiung 82945, Taiwan",07-6937772,ccm@ccm3s.com,http://www.ccm3s.com/
2221,109/10/25,大甲永和機械工業股份有限公司,大甲,－ ,其他,台中市大甲區幼獅路69號,56615319,黃士峰,鍾志清,黃麟翔,董事長特別助理,王淑瑜,04-26815496,19770819,20070801,新台幣                 10.0000元,423250000,0,0,1,凱基證券股份有限公司,02-2389-2999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,吳麗冬,蘇定堅,YHMCO　,"No.69 ,Yu-Shih Rd., Dajia Dist.Taichung City  437, Taiwan",04-26815456,chic@yhmco.com.tw,http://www.yhmco.com.tw/
2230,109/10/25,泰茂實業股份有限公司,泰茂,－ ,電機機械,(72046)台南市官田區二鎮里實踐街10號,86070187,呂萬賢,呂萬傑,呂萬傑,總經理,謝佩瑾,06-6991235,19910206,20130418,新台幣                 10.0000元,399131940,0,0,1,兆豐證券股份有限公司,(02)3393-0898,臺北市忠孝東路二段95號8樓,勤業眾信聯合會計師事務所,楊朝欽,李季珍,C.T.I.,"10 Shih Chien Street Kuan Tien Industrial ParkTainan City 720, Taiwan (R.O.C.)",06-6990675,cti@ctico.com.tw,http://www.ctico.com.tw/
2235,109/10/25,謚源實業股份有限公司,謚源,－ ,電機機械,33378桃園市龜山區大華里頂湖路24號,22479934,吳碣石,吳碣石,王妤暄,發言人,吳哲瑋,(03)3973868,19870416,20141215,新台幣                 10.0000元,358780000,0,0,2,統一證券股份有限公司股務代理部,(02)27478266,台北市松山區東興路8號B1樓,安永聯合會計師事務所,蕭翠慧,許新民,I YUAN,"No.24,Dinghu Rd.,Guishan TownshipTaoyuan County,Taiwan(R.O.C.)",(03)3973199,florence@tiy-motor.com.tw,www.tiy-motor.com
2596,109/10/25,綠意開發股份有限公司,綠意,－ ,建材營造,台北市市民大道五段69號2樓,12860948,許燈城,許燈城,許志豪,特別助理,林秀娟,(02)8787-8096,20010504,20090601,新台幣                 10.0000元,1000000000,0,0,1,福邦證券股份有限公司,(02)2371-1658,台北市忠孝西路一段6號6樓,安侯建業聯合會計師事務所,黃明宏,黃柏淑,ReaLy,"2F,NO.69,CIVIL BOULEVARD, Sec.5Taipei, Taiwan, R.O.C.",(02)8787-3416,services@realycorp.com.tw,www.realycorp.com.tw
2640,109/10/25,台灣大車隊股份有限公司,大車隊,－ ,其他,台北市中山區長安東路二段162號2樓,27767961,林村田,楊榮輝,楊雅玲,財務長,林念臻,02-25160966,20050909,20121107,新台幣                 10.0000元,564428150,0,0,1,群益金鼎證券股份有限公司,02-27035000,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,徐明釧,李秀玲,TaiwanTaxi,"2F., No.162, Sec. 2, Chang’an E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",02-25160900,ir@taiwantaxi.com.tw,www.taiwantaxi.com.tw
2641,109/10/25,正德海運股份有限公司,正德,－ ,航運業,(802)高雄市苓雅區海邊路31號3樓,16467798,蔡邦權,蔡景仲,林勝鶴,管理處副總經理,申翔宇,07-9697988,19980929,20141009,新台幣                 10.0000元,1526358880,0,0,1,福邦證券股務代理部,02-23711658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,王國華,吳建志,Franbo Lines,"3F, No.31, Haibian Rd., Lingya Dist.,Kaohsiung City 802, Taiwan (R.O.C.)",07-9697997,kevincheng@franbo.com.tw,www.franbo.com.tw
2643,109/10/25,捷迅股份有限公司,捷迅,－ ,航運業,台北市內湖區瑞光路34號4樓,12479610,顧城明,孫鋼銀,葉子菁,副總經理,楊永華,(02)8792-9897,19840213,20160304,新台幣                 10.0000元,300000000,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,黃海悅,陳招美,Soonest,"4F, NO. 34, Rui Guang Rd.,Taipei, 11491 Taiwan, R. O. C.",(02)8792-9658,soonestinv@soonest.com.tw,http://www.soonest.com
2718,109/10/25,晶悅國際飯店股份有限公司,晶悅,－ ,觀光事業,桃園市桃園區大興路269號,12198180,楊顯玲,張志誠(暫代),夏美足,財務主管,羅瑞菊,03-3255688,19770408,20110329,新台幣                 10.0000元,425760000,0,0,2,富邦綜合證券股份有限公司,02-23611300,台北市許昌街17號2樓,資誠聯合會計師事務所,王照明,周建宏,PH,"No.269,Dah Shing Rd;Taoyuan City, Taiwan",03-3251222,hotel@ms3.hinet.net,http://www.pleasanthotels.com.tw
2719,109/10/25,燦星國際旅行社股份有限公司,燦星旅,－ ,觀光事業,新北市汐止區新台五路一段95號16樓之12,80355209,侯佑霖,鄭寶蓮,王壬輔,經理,待補,(02)449-8998,20030224,20120224,新台幣                 10.0000元,382721000,20000000,0,1,元大證券股份有限公司,(02)2586-5859,台北市承德路三段210號B1,勤業眾信聯合會計師事務所,李季珍,廖鴻儒,Star Travel,"Rm.12,16F.,No.95,Sec.1,Xintai 5th Rd.,Xizhi Dist.,New Taipei City 221,TaiwanNew Taipei City, Taiwan",(02)2796-6168,-,www.startravel.com.tw
2724,109/10/25,富驛酒店集團有限公司,富驛-KY,KY 開曼群島                                                    ,觀光事業,台北市中山區南京東路三段131號B1,28982799,鍾聲揚,葉威禮,侯嘉禎,副總經理,羅莉萍,(02)5572-0798,20020115,20120529,新台幣                 10.0000元,681722900,30000000,0,1,第一金證券股份有限公司,(02)2563-5711,台北市大安區安和路一段27號六樓,德昌聯合會計師事務所,林兆民,陳文彬,FX HOTELS,"B1., No.131, Sec. 3, Nanjing E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",(02)2712-7877,fxhotelsgroup@fxhotels.com,www.fxhotelsgroup.com
2726,109/10/25,雅茗天地股份有限公司,雅茗-KY,KY 開曼群島                                                    ,觀光事業,上海市普陀區交通路4711號李子園大廈17樓,38634004,吳伯超,張妙苓,林婉婷,副總,徐美華,862152163499,20091222,20141224,新台幣                 10.0000元,365574120,0,0,1,中國信託商業銀行股份有限公司,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,吳恪昌,黃毅民,Yummy Town,"Oleander Way, 802 West Bay Road, P.O. Box 32052, Grand Cayman KY1-1208, CaymanCayman Island",2790-0601,affairs@yummy-town.com,http://www.yummy-town.tw/
2729,109/10/25,瓦城泰統股份有限公司,瓦城,－ ,觀光事業,新北市中和區建一路176號7樓之1,70843031,徐承義,徐承義,李慧珍,IR 經理,張雅惠,(02)2248-3988,20000908,20120917,新台幣                 10.0000元,232660000,0,0,1,富邦綜合證券(股)公司,02-23611300,台北市中正區許昌街17號2樓,資誠聯合會計師事務所,游淑芬,林鈞堯,TTFB,"7F.-1, No.176, Jian 1st Rd., Zhonghe Dist.,New Taipei City 235, Taiwan (R.O.C.)",(02)2248-5228,IR@ttfb.com,http://www.ttfb.com
2732,109/10/25,六角國際事業股份有限公司,六角,－ ,觀光事業,新竹縣竹北市高鐵九路98號,80671769,王耀輝,王耀輝,謝婷韻,投資人關係經理,黃如萍,(03)550-7750,20040216,20150120,新台幣                 10.0000元,406442230,0,0,1,永豐金證券(股)公司股務代理部,(02)2381-6288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,邱政俊,莊碧玉,La Kaffa,"No.98, Gaotie 9th Rd.,Zhubei City, Hsinchu County 302, Taiwan",03-6579630,lakaffamail@lakaffa.com.tw,http://www.lakaffagroup.com/
2734,109/10/25,易飛網國際旅行社股份有限公司,易飛網,－ ,觀光事業,台北市中正區衡陽路51號2樓之1,70464468,周昀生,周昀生,周昀生,董事長,呂(王京)怡,(02)7725-0800,19991222,20131226,新台幣                 10.0000元,302597600,0,0,1,中國信託商銀代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,黃泳華,陳振乾,Ezfly,"2F-1, No.51, Hengyang Rd.,Taipei, Taiwan",(02)6601-4600,invest@ezfly.com,https://www.ezfly.com/
2736,109/10/25,高野大飯店股份有限公司,高野,－ ,觀光事業,台東縣卑南鄉溫泉村龍泉路30-2號5樓之41,29129201,劉清郎,楊書昌,劉怡君,董事長特助,黃慶安,089-515005,20080711,20160106,新台幣                 10.0000元,489923830,0,0,1,元富證券股份有限公司股務代理部,(02)2768-6668,台北市光復北路11巷35號地下一樓,安侯建業聯合會計師事務所,吳俊源,陳政學,HOYA,"5F.-41, No.30-2, Longquan Rd.,Wen-Chung Ts'un, Beinan Township,Taitung County , Taiwan (R.O.C.)",089-510063,pr@hoyaresort.com.tw,http://www.hoyaresort.com.tw
2740,109/10/25,天蔥國際股份有限公司,天蔥,－ ,觀光事業,台北市中正區衡陽路51號8樓之4,28581041,盧俊賢,陳世峰,陳世峰,總經理,李宇美,(02)2313-1260,20070213,20151224,新台幣                 10.0000元,130166210,4434115,0,1,統一綜合證券股份有限公司,(02)2746-3797,105台北市松山區東興路8號地下一樓,安侯建業聯合會計師事務所,郭欣頤,寇惠植,Mr. Onion,"8 F.-4, No. 51,  Heng Yang Rd., Chung Cheng  Dist., Taipei City , TaiwanTaipei City 100, Taiwan (R.O.C.)",(02)2313-1261,pr@mr-onion.com,http://www.mr-onion.com
2743,109/10/25,山富國際旅行社股份有限公司,山富,－ ,觀光事業,台北市中山區南京東路二段85號4樓,22888987,陳國森,陳國森,李慶良,台北企業一部副總經理,陳麒引,02-25612999,19880525,20200309,新台幣                 10.0000元,320317000,0,0,1,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,陳培德,吳世宗,Richmond,"4F., No.85, Sec. 2, Nanjing E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",02-2536-1332,rit@richmond.com.tw,http://www.travel4u.com.tw/
2745,109/10/25,五福旅行社股份有限公司,五福,－ ,觀光事業,"高雄市三民區博愛一路28號2,3樓",22835878,許順富,謝宏明,謝宏明,總經理,林幸蓉,02-2547-1155,19880822,20180416,新台幣                 10.0000元,293085260,0,0,1,台新國際商業銀行股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,吳秋燕,江佳玲,LIFE TRAVEL,"2,3F,No.28 Bo'ai 1st Rd., Sanmin Dist., Kaohsiung City 80757,TaiwanKaohsiung City ,Taiwan",07-3230248,gracelin@lifetour.com.tw,www.lifetour.com.tw
2752,109/10/25,豆府股份有限公司,豆府,－ ,觀光事業,台北市中山區民權東路二段42號4樓,28841757,吳柏勳,吳孟哲,翁瑞燦,財務長,林育立,(02)2581-3818,20080123,20190925,新台幣                 10.0000元,225289840,0,0,1,福邦證券股份有限公司,(02)2371-1658,台北市忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,黃裕峰,鍾鳴遠,TOFU,"4F., No.42, Sec. 2, Minquan E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",(02)2581-3918,@dubuhouse.com.tw,http://www.tofuglobal.com/tw/Home.html
2754,109/10/25,亞洲藏壽司股份有限公司,亞洲藏壽司,－ ,觀光事業,台北市中山區中山北路3段32號6樓及6樓之1,54669129,西川健太郎,西川健太郎,田村和也,財務長,林上智,(02)8978-8558,20140121,20200917,新台幣                 10.0000元,449800000,0,0,2,中國信託商業銀行 代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,張瑞娜,周以隆,KURA SUSHI ASIA,"6F.&6F-1, No. 32, Sec. 3, Zhongshan N. Rd.Taipei City 104, Taiwan (R.O.C.)",(02)2598-3077,ir@kurasushi.tw,http://investor.kurasushi.tw/
2916,109/10/25,滿心企業股份有限公司,滿心,－ ,貿易百貨,新北市五股區五權六路十八號,12498877,李俊良,李俊民,郭建隆,管理部協理,陳永昌,02-22997755,19840616,20050310,新台幣                 10.0000元,546268780,0,0,2,福邦證券(股)公司,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,陳盈如,江忠儀,MUNSIN　,"NO.18, WU-CHUAN 6 RD., WU-GU DIST,NEW TAIPEI CITY, TAIWAN, R.O.C.",02-22997765,munsin@ms7.hinet.net,www.munsin.com.tw
2924,109/10/25,開曼東凌股份有限公司,東凌-KY,KY 開曼群島                                                    ,貿易百貨,台北市南港區南港路三段50巷1號2樓,26335810,林寶霞,許復進,許永龍,董事,吳建芳,(02)2789-3636,20090206,20111202,新台幣                 10.0000元,328051740,0,0,1,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,劉書琳,吳恪昌,Tung Ling,"2F,No. 1, Lane 50,Nan-Kang Rd.,Sec 3Taipei",(02)2653-3388,im@piyopiyo.com.tw,http://www.piyopiyo.com
2926,109/10/25,誠品生活股份有限公司,誠品生活,－ ,文化創意業,台北市信義區松德路204號B1,27952966,吳旻潔,吳旻潔,吳立傑,財務長,鄭書欣,(02)6638-5168,20050926,20130130,新台幣                 10.0000元,473896500,0,0,1,元大證券(股)公司股務代理部,02-2586-5859,台北市大同區承德路三段210號B1,資誠聯合會計師事務所,林鈞堯,林一帆,Eslite Spectrum,"B1,204, Songde RdTaipei 11075, Taiwan",(02)6638-5268,ir@eslite.com,http://www.eslitespectrum.com.tw
2928,109/10/25,紅馬集團股份有限公司,紅馬-KY,KY 開曼群島                                                    ,觀光事業,台北市松山區南京東路三段337號12樓(D室),54962284,周泰鳳,周泰鳳,小野澤隆,財務長,黃奕涵,02-87122928,20110608,20160127,新台幣                 10.0000元,473011540,0,0,1,兆豐證券股份有限公司股務代理部,02-33930898,臺北市中正區忠孝東路二段95號1樓,安侯建業聯合會計師事務所,楊樹芝,于紀隆,RHGroup,"Room D, 12th Floor, No. 337, Section 3, Nanjing East Road, Songshan District,Taipei,Taiwan",02-87122927,enquiry@redhorse-group.com,www.redhorse-group.com
