公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市/櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址,交易市場
3144,新揚科技股份有限公司,新揚科,電子零組件業,－,高雄市路竹區路科二路8號,70774800,劉致宏,吳介宏,丘建華,副總經理,洪庭筠,07-6955236,89/06/02,93/12/24,新台幣 10.0000元,1006377500,100637750,0,0,合併,每年,董事會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,資誠聯合會計師事務所,王國華,廖阿甚,ThinFlex,"NO.8,Luke 2nd Rd.,Luzhu DistrictKaohsiung City 821,Taiwan,R.O.C",07-6955239,carol.yang@thinflex.com.tw,http://www.thinflex.com.tw,洪庭筠,經理,(07)695-5236#2620,malena.horng@thinflex.com.tw,http://www.thinflex.com.tw/index.php?action=parties,上櫃
3147,大綜電腦系統股份有限公司,大綜,資訊服務業,－,高雄市左營區民族一路1163號,86059612,李志忠,曾振順,洪明和,經理,林泳,07-3458011,80/10/14,107/05/29,新台幣 10.0000元,390060990,39006099,0,0,合併,每年,董事會,華南永昌綜合證券股份有限公司,02-27186425,台北市民生東路四段54號4樓,資誠聯合會計師事務所,廖阿甚,王國華,JETWELL,"No.1163,MIN TSU 1ST ROAD,KAOHSIUNG,TAIWAN",07-3458433,jetwell@mail.jetwell.com.tw,http://www.jetwell.com.tw,林泳,經理,07-3458011,ellin@mail.jetwell.com.tw,,上櫃
3152,璟德電子工業股份有限公司,璟德,通信網路業,－,新竹縣湖口鄉新竹工業區自強路16號,16443570,雙德投資股份有限公司-代表人郭建文,郭建文,周賢亮,經理,吳明信,(03)5987008,87/04/15,97/03/24,新台幣 10.0000元,690162000,69016200,0,0,個別,每年,股東會,台新國際商業銀行股務代理部,(02)2504-8125,台北市建國北路一段96號B1,安侯建業聯合會計師事務所,曾渼鈺,呂倩慧,ACX,"16 Tzu Chiang Road, Hsinchu Industrial DistrictHsinchu Hsien, Taiwan, 30352",(03)5987001,acx@acxc.com.tw,http://www.acxc.com.tw,周賢亮,經理,03-5987008,invest@acxc.com.tw,http://www.acxc.com.tw/non-con.php?page=9,上櫃
3162,精確實業股份有限公司,精確,電機機械,－,桃園市新屋區社子里二鄰中興路938號,86406401,胡白莎,胡白莎,程清安,財務長,吳中純,03-477561,80/11/25,94/10/03,新台幣 10.0000元,765313420,76531342,42338870,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,100台北巿重慶南路一段83號6樓,勤業眾信會計師事務所,李麗凰,池瑞全,UAT,"NO.938,Zhongxing Rd., She-Tzu Village Xinwu Dist.,Taoyuan City32746,Taiwan TAO-YUAN HSIEN.TAIWAN R.O.C",03-4777563,qingan.cheng@al-uatc.com,www.al-alloy.com.tw,程清安,財務長,03-4775846,@al-uatc.com,mops.twse.com.tw,上櫃
3163,波若威科技股份有限公司,波若威,通信網路業,－,新竹科學園區工業東九路30號3樓,16586555,鄭萬來,黃裕文,張文樵,副總經理,黃淑君,035630099,87/05/18,101/12/03,新台幣 10.0000元,752868990,75286899,0,0,合併,每年,董事會,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,資誠會計師事務所,李典易,林玉寬,Browave,"3F, No.30, Industry East. Road IX, Hsinchu Science Park Hsin Chu 30075, Taiwan, ROC",035630022,browave3163@browave.com,http://www.browave.com,余珍妮,特別助理,035630099#3163,jeannette.yu@browave.com,http://www.browave.com,上櫃
3169,亞信電子股份有限公司,亞信,半導體業,－,新竹科學園區新竹市新安路8號4樓,84149435,王春旗,詹勇達,王春旗,策略長,范振鋒,03-5799500,84/05/12,98/11/24,新台幣 10.0000元,621969810,62196981,12395396,0,合併,每年,股東會,宏遠證券股份有限公司,02-77198899,台北市大安區信義路四段236號3樓,安侯建業聯合會計師事務所,黃海寧,呂倩慧,ASIX,"4F, NO 8, Hsin Ann Rd., Hsinchu Science Park,Hsinchu, Taiwan, R.O.C.",03-5639799,investor@asix.com.tw,https://www.asix.com.tw,蔡敏玲,協理,03-5799500,csr@asix.com.tw,https://www.asix.com.tw,上櫃
3171,新洲全球股份有限公司,新洲,貿易百貨,－,臺北市內湖區行善路397號5樓,23945965,江文容,江文容,方淑芬,董事長特助,李書緯、張詠傑,(02)81706199,79/12/03,93/09/17,新台幣 10.0000元,667035150,66703515,20000000,0,合併,每年,董事會,群益金鼎證券(股)公司股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,陳晉昌,林一帆,XIN CHIO,"5F., No.397, Xingshan Rd., Neihu Dist.,Taipei,Taiwan,R.O.C",(02)87921311,mandy.chou@ycgroup.tw,http://www.xinchio.com,林詠詩,高級專員,02-81706199,tiffany@achem.ycgroup.tw,http://www.xinchio.com/stakeholder.php,上櫃
3176,基亞生物科技股份有限公司,基亞,生技醫療業,－,台北市南港區園區街3號F棟14樓,70760897,張世忠,張順浪,江雅鈴,營運管理部協理,陳鳳華,[02]2653-5200,88/12/31,100/11/23,新台幣 10.0000元,1392575050,139257505,0,0,合併,每年,股東會,群益金鼎證券股務代理部,02-2703-5000,臺北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,林雅慧,阮呂曼玉,MEDIGEN,"14F.,Bldg.F,NO.3,Yuancyu ST.,Nangang District,Taipei City 115,TaiwanTaipei, Taiwan 115.",[02]2785-6120,info@medigen.com.tw,http://www.medigen.com.tw,吳偉琪,專案經理,(02)7736-1234#851,Kathleen.Wu@medigen.com.tw,http://www.medigen.com.tw/zh/連絡我們-2/,上櫃
3178,公準精密工業股份有限公司,公準,電機機械,－,814 高雄市仁武區五和里八德二路168號,75940820,蘇友欣,蘇虹音,蘇虹音,總經理,常唐寶,07-3597177,67/03/27,107/11/19,新台幣 10.0000元,450500000,45050000,0,0,合併,每年,股東會,第一金證券股務代理部,02-25635711,10688 台北市大安區安和路一段27號6樓,資誠聯合會計師事務所,王國華,吳建志,GONGIN,"168, PA-TE 2ND ROAD, REN WUU, KAOHSIUNG, TAIWAN, R.O.C",07-3464392,gongin@mail.gongin.com.tw,www.gongin.com.tw,蘇虹音,總經理,0905983178,hysu@mail.gongin.com.tw,www.gongin.com.tw,上櫃
3188,鑫龍騰開發股份有限公司,鑫龍騰,建材營造,－,高雄市鼓山區明誠四路33號,12667444,黃學藤,黃勁嘉,陳宗燦,副總經理,蔡佳倫,(07)555-7880,89/11/24,93/03/17,新台幣 10.0000元,1202951200,120295120,0,0,個別,每年,董事會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,王兆群,郭麗園,GLTD,"No.33, Mingcheng 4th Rd., Gushan Dist.Kaohsiung City 80457, Taiwan (R.O.C.)",(07)555-7882,service@gltd.com.tw,www.gltd.com.tw,陳宗燦,副總經理,(07)555-7880,service@gltd.com.tw,www.gltd.com.tw,上櫃
3191,和進電子股份有限公司,和進,電子零組件業,－,台北市中正區中華路一段7號6樓之8,86105242,張瑞麟,張瑞麟,鄭發全,財務長,鍾孔豪,02-23123081,80/12/12,94/04/12,新台幣 10.0000元,571947610,57194761,2500000,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,卓群聯合會計師事務所,葉璨增,曾友龍,HOLD JINN,"6F.-8, No.7, Sec. 1, Zhonghua Rd., Zhongzheng Dist.,Taipei City 10043, Taiwan (R.O.C.)",02-23123082,hugh@holdjinn.com,http://www.holdjinn.com.tw,鄭發全,財務長,02-23123081,hugh@holdjinn.com,http://www.holdjinn.com.tw,上櫃
3202,樺晟電子股份有限公司,樺晟,電子零組件業,－,台北市南港區南港路3段50巷16號4F,39607700,魏孝秦,魏孝秦,黃一軒,副總經理,魏孝秦,27825881,73/03/24,94/07/26,新台幣 10.0000元,1171648700,117164870,0,0,合併,每年,股東會,元大證券股務代理部,0225865859,台北市大同區承德路三段210號B1.B2,馬施云大華聯合會計師事務所,郭思琪,羅玟忻,HIGH-TEK,4FL. NO. 16. LANE 50. SEC. 3 NAN-KANG RDTAIPEI. TAIWAN. ROC.,27828879,curtis_huang@high-tek.com.tw,http://www.high-tek.com.tw,黃一軒,副總經理,27825881-2344,curtis_huang@high-tek.com.tw,http://www.high-tek.com.tw,上櫃
3205,佰研生化科技股份有限公司,佰研,生技醫療業,－,台北市南港區園區街3號10樓之6,16313696,陳樂維,待聘任,陳均恒,協理,邱繼德,02-26557166,87/03/16,94/09/12,新台幣 10.0000元,327726310,32772631,0,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,許淑敏,江忠儀,SLS,"10F-6, No.3, Park St.,Nangang District, Taipei City, Taiwan",02-26557066,norris.chen@naturalbiokey.com,http://www.naturalbiokey.com,陳均恒,協理,02-26557166,norris.chen@naturalbiokey.com,http://www.naturalbiokey.com,上櫃
3206,志豐電子股份有限公司,志豐,電子零組件業,－,新北市淡水區中正東路二段69-11號10樓,31109687,張演堂,張演堂,葉方瑜,執行副總經理,吳惠燕,02-2809-5651,68/07/24,96/02/08,新台幣 10.0000元,539166210,53916621,0,0,合併,每年,股東會,永豐金證券股份有限公司,(02)2381-6288,台北市博愛路17號3樓,安侯建業聯合會計師事務所,吳麟,尹元聖,KINGSTATE,"10F., No.69-11, Sec. 2, Zhongzheng E. Rd., Danshui Dist.,New Taipei City 251, Taiwan (R.O.C.)",02-2809-7151,milliewu@kingstate.com.tw,www.kingstate.com.tw,吳惠燕,經理,(02)28095651,Milliewu@kingstate.com.tw,http://www.kingstate.com.tw/index.php/tw/spokesman,上櫃
3207,耀勝電子股份有限公司,耀勝,電子零組件業,－,新北市土城區忠承路95號10樓,86534980,蘇浩熙,邱明發,邱明發,總經理,蘇小慧,02-22693789,81/01/13,93/11/04,新台幣 10.0000元,437703410,43770341,4250000,0,合併,每年,股東會,褔邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,張淑瑩,陳國宗,YAO SHENG,"10TH FL, NO.95, Zhongcheng Road,Tucheng City,Taipei County, Taiwan,R.O.C",02-22696759,ystrns@yselectronic.com,www.top-nation.com,邱明發,總經理,(02)22693789,ystrns@yselectronic.com,http://www.top-nation.com/stock.html,上櫃
3211,順達科技股份有限公司,順達,電腦及週邊設備業,－,桃園市龜山區文禾路188號13樓,16596982,鍾聰明,許諸靜,林郁蕙,財務處資深副總經理,劉品彤,(03)396-3399,87/07/15,93/11/08,新台幣 10.0000元,1474805210,147480521,0,0,合併,每年,董事會,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路2段97號B2,勤業眾信聯合會計師事務所,郭慈容,吳世宗,Dynapack,"13F., No. 188, Wenhe Rd., Guishan Dist.Taoyuan City 333,Taiwan, R.O.C",(03)396-3116,無,www.dynapack.com.tw,林郁蕙,財務處資深副總經理,(03)396-3399 #7728,invest@dynapack.com.tw,www.dynapack.com.tw,上櫃
3213,茂訊電腦股份有限公司,茂訊,電腦及週邊設備業,－,新北市深坑區北深路三段250號7樓,23631726,沈頤同,沈頤同,周詠翔,執行副總經理,劉亞萍,(02)2662-6074,79/03/15,93/10/01,新台幣 10.0000元,586855470,58685547,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區106敦化南路二段97號地下二樓,安侯建業聯合會計師事務所,施威銘,陳玫燕,Mildef,"7F, No.250, Sec.3, Pei Shen Rd., Shen Keng Dist.,New Taipei City 222, Taiwan",(02)2664-2662,adal@crete.com.tw,http://www.crete.com.tw/,周詠翔,執行副總經理,(02)2662-6074#501,nelson.chou@crete.com.tw,http://eng.crete.com.tw/stock.htm,上櫃
3217,優群科技股份有限公司,優群,電子零組件業,－,新竹市牛埔南路15之3號,22575850,王朝樑,劉興義,劉興義,總經理,范玉真,03-5302747,76/08/05,93/04/30,新台幣 10.0000元,901042030,90104203,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段 83 號 3F,眾智聯合會計師事務所,王惠民,莊雯秋,ARGOSY,"No.15-3, Neo Pu South Rd.Hsinchu, Taiwan. R.O.C.",03-5307048,argosy@argosy.com.tw,www.argosy.com.tw,范玉真,財務長,03-5302747,jennyfan@argosy.com.tw,www.argosy.com.tw,上櫃
3218,大學光學科技股份有限公司,大學光,生技醫療業,－,台北市南港區園區街3-1號4樓,84926791,歐淑芳,盧政宏,劉俊杰,資深處長,張育祺,02-26558000,83/08/03,93/11/29,新台幣 10.0000元,761230000,76123000,0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段６號６樓,勤業眾信聯合會計師事務所,郭乃華,池瑞全,UNIVERSAL,"4F., No.3-1, Yuanqu St., Nangang Dist.,Taipei City 115, Taiwan (R.O.C.)",02-26557890,jay.liu2@eyecenter.com.tw,www.eyecenter.com.tw,張羽儀,投資人關係經理,26558000,ir@eyecenter.com.tw,https://www.eyecenter.com.tw/contact/contact_a04/,上櫃
3219,倚強科技股份有限公司,倚強科,其他電子業,－,台北市松山區南京東路五段188號7樓之8,86865138,張明杰,張明杰,吳聲皜,財務長,王皓正,2756-8510,81/09/04,93/03/19,新台幣 10.0000元,702839680,70283968,59560757,0,合併,每年,股東會,永豐金證券股份有限公司股務部,(02)2381-6288,臺北市中正區博愛路17號 3 樓,勤業眾信聯合會計師事務所,謝明忠,陳慧銘,Aethertek,"7F.-8, No.188, Sec. 5, Nanjing E. Rd., Songshan Dist., Taipei CityTaipei,Taiwan (R.O.C.)",2756-8321,contact@aether-tek.com,https://www.aether-tek.com/,吳聲皜,財務長,02-27568510,contact@aether-tek.com,https://www.aether-tek.com/,上櫃
3221,台灣嘉碩科技股份有限公司,台嘉碩,通信網路業,－,桃園市平鎮區工業二路三號,16264983,黃鈺同,陳瑞鴻,陳瑞鴻,總經理,李進宏,03-469-0038,86/11/10,95/02/22,新台幣 10.0000元,1029004100,102900410,6000000,0,合併,每年,股東會,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,游萬淵,陳宜君,TST,"No. 3, Industrial 2nd Rd.Ping-Chen,Taoyuan,Taiwan,R.O.C.",03-469-7532,spokesman@mail.taisaw.com,http://www.taisaw.com,李進宏,財會部資深經理,03-4690038,spokesman@mail.taisaw.com,http://www.taisaw.com,上櫃
3224,三顧股份有限公司,三顧,電子通路業,－,新北市汐止區新台五路一段75號14樓之3,16657495,楊智惠,唐洪德,林文傑,投資人關係處協理,詹志聰,(02)2698-3466,87/09/17,93/06/03,新台幣 10.0000元,580160450,58016045,0,0,合併,每年,董事會,康和綜合證券股份有限公司,02-8787-1118,110台北市信義區基隆路一段176號B1,資誠聯合會計師事務所,徐明釧,支秉鈞,MetaTech,"14F-3,NO.75 SEC.1,HSIN TAI WU RDHSI-CHIH,TAIPEI HSIEN,TAIWAN,R.O.C",(02)2698-3344,stock@metatech.com.tw,WWW.METATECH.COM.TW,林文傑,投資人關係處協理,(02)26983466#5006,davidl@metatech.com.tw,WWW.METATECH.COM.TW,上櫃
3226,至寶光電股份有限公司,至寶電,電機機械,－,台南市永康區環工路75號,22193115,林世淇,林世淇,陳智威,董事長特助,林琪中,(06)510-5388,75/09/13,93/06/16,新台幣 10.0000元,644305730,64430573,0,0,個別,每年,董事會,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路二段97號地下二樓,勤業眾信聯合會計師事務所,張耿禧,陳招美,TOPOWER,"No. 75,Huangong Road, Yongkang District, Tainan City 71244, TaiwanTainan City, Taiwan (R.O.C.)",(06)510-5391,invest@topower.com.tw,www.topower.com.tw,陳智威,董事長特助,(06)510-5388,invest@topower.com.tw,https://topower.com.tw/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb/%e5%88%a9%e5%ae%b3%e9%,上櫃
3227,原相科技股份有限公司,原相,半導體業,－,新竹科學園區新竹縣創新一路五號五樓,16633261,黃森煌,黃森煌,羅美煒,副總經理,蔡秀珍,03-5795317,87/07/13,95/05/04,新台幣 10.0000元,1421917260,142191726,0,0,合併,每年,董事會,宏遠證券股份有限公司,02-2326-8818,台北市信義路四段236號3樓,安永聯合會計師事務所,郭紹彬,邱琬茹,PXI,"5F, No.5, Innovation Road I, Science-Based Industrial ParkHsin-Chu, Taiwan, R.O.C.",03-5794988,ir@pixart.com,http://www.pixart.com,羅美煒,副總經理,03-5795317#1199,ir@pixart.com,http://www.pixart.com.tw/ch/investor_8.asp,上櫃
3228,金麗科技股份有限公司,金麗科,半導體業,－,新竹市科學工業園區力行路2之1號6樓之1,16200855,易建男,易建男,呂世民,財務處處長,易建男,03-6662866,86/08/20,94/03/02,新台幣 10.0000元,677927050,67792705,5034000,0,個別,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,謝智政,劉倩瑜,RDC,"6F-1,No.2-1,Lihsin Rd . Science-Based Industrial Park ,Hsinchu 300, Taiwan,R.O.C",03-5631498,spokesman@rdc.com.tw,https://www.rdc.com.tw/,呂世民,財務處處長,03-6662866轉105,James.Lu@rdc.com.tw,https://www.rdc.com.tw/,上櫃
3230,錦明實業股份有限公司,錦明,光電業,－,桃園市蘆竹區南崁里經國路896號16樓,22490277,蔡翔峰,蔡翔峰,楊元清,財務協理,彭俊寰,03-3573689,76/05/01,95/09/25,新台幣 10.0000元,710109000,71010900,0,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,103432台北市大同區承德路三段210號B1,資誠聯合會計師事務所,李燕娜,吳偉豪,Jiin Ming,"16F., NO.896, JINGGUO RD., LUZHU DIST.TAOYUAN CITY,TAIWAN,R.O.C.",03-3573258,rafeal.yang@mail.jmg.com.tw,http://www.jmg.com.tw,楊元清,協理,03-3573689分機600,rafeal.yang@mail.jmg.com.tw,http://www.jmg.com.tw,上櫃
3232,昱捷股份有限公司,昱捷,電子通路業,－,新北市汐止區新台五路一段93號25樓之6,22731120,蔡棟國,蔡棟國,葉瑞炫,副總經理,林志軒,8797-5025,76/12/14,93/11/01,新台幣 10.0000元,365678650,36567865,0,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,梁益彰,王方瑜,SIC,"25F.-6, No. 93, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221, Taiwan, R.O.C.",2659-3257,darrenlin@ms.sentronic.com.tw,http://www.sentronic.com.tw,葉瑞炫,副總經理,8797-5025#651,microyeh@ms.sentronic.com.tw,http://www.sentronic.com.tw/利害關係人專區.html,上櫃
3234,光環科技股份有限公司,光環,通信網路業,－,新竹科學工業園區新竹市展業一路21號,16211142,劉勝先,劉漢興,潘金山,發言人,陳萍琳,03-5780080,86/09/01,100/03/24,新台幣 10.0000元,764746920,76474692,0,0,合併,每年,股東會,元大證券股份有限公司,02-25865859,台北巿承德路三段210號地下一樓,資誠聯合會計師事務所,鄭雅慧,江采燕,TrueLight,"NO.21,PROSPERITY RD.1, HSINCHU SCIENCE PARKHSINCHU,300 , TAIWAN, R.O.C.",03-5780555,finance@truelight.com.tw,http://www.truelight.com.tw,潘金山,發言人,03-5780080,finance@truelight.com.tw,http://www.truelight.com.tw/tw/stakeholder/InvestorRelations.aspx,上櫃
3236,千如電機工業股份有限公司,千如,電子零組件業,－,桃園市楊梅區水美里楊湖路一段422號,45011782,徐明恩,范良芳,徐錫愷,副總經理,邱美燕,03-4788105,68/05/25,93/12/02,新台幣 10.0000元,929208960,92920896,8068793,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,方蘇立,黃裕峰,ABC,"No.422, Sec.1 ,Yangfu Rd.,Yangmei 326 Taoyuan,Taiwan",03-4783855,abcsa@atec-group.com,www.atec-group.com,徐錫愷,副總經理,03-4788105#111,tommy.hsu@atec-group.com,www.atec-group.com,上櫃
3252,海灣國際開發(股)公司,海灣,觀光事業,－,臺中市西區民龍里大和路22號3樓,84919932,劉至誠,劉至誠,廖凰兒,協理,劉至誠,04-23026088,83/07/19,93/09/23,新台幣 10.0000元,501957540,50195754,0,0,合併,每年,股東會,福邦證券股份有限公司,02-2371-1658,台北市忠孝西路一段6號6樓,安侯建業會計師事務所,陳政學,吳俊源,Haiwan,"No.22, Dahe Rd., West Dist., Taichung City 403, Taiwan (R.O.C.)Taichung City, Taiwan",04-23022911,haiwan@haiwan.tw,www.haiwan.tw,廖凰兒,協理,04-2302-6088#311,anny201314@gmail.com,www.haiwan.tw,上櫃
