,出表日期,stock_id,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期_x,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,交易市場,主要經營業務,上市上櫃日期
998,109/10/25,2221,大甲,－ ,其他,台中市大甲區幼獅路69號,56615319,黃士峰,鍾志清,黃麟翔,董事長特別助理,王淑瑜,04-26815496,19770819,20070801,新台幣                 10.0000元,423250000,0,0,1,凱基證券股份有限公司,02-2389-2999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,吳麗冬,蘇定堅,YHMCO　,"No.69 ,Yu-Shih Rd., Dajia Dist.Taichung City  437, Taiwan",04-26815456,chic@yhmco.com.tw,http://www.yhmco.com.tw/,上櫃,化工級不鏽鋼(碳鋼)焊接管配件。潔淨級管、管件、微接頭元件及閥類。,2007/08/01
999,109/10/25,2230,泰茂,－ ,電機機械,(72046)台南市官田區二鎮里實踐街10號,86070187,呂萬賢,呂萬傑,呂萬傑,總經理,謝佩瑾,06-6991235,19910206,20130418,新台幣                 10.0000元,399131940,0,0,1,兆豐證券股份有限公司,(02)3393-0898,臺北市忠孝東路二段95號8樓,勤業眾信聯合會計師事務所,楊朝欽,李季珍,C.T.I.,"10 Shih Chien Street Kuan Tien Industrial ParkTainan City 720, Taiwan (R.O.C.)",06-6990675,cti@ctico.com.tw,http://www.ctico.com.tw/,上櫃,引擎活塞環之製造與銷售暨引擎零組件及汽車零配件之買賣,2013/04/18
1000,109/10/25,2235,謚源,－ ,電機機械,33378桃園市龜山區大華里頂湖路24號,22479934,吳碣石,吳碣石,王妤暄,發言人,吳哲瑋,(03)3973868,19870416,20141215,新台幣                 10.0000元,358780000,0,0,2,統一證券股份有限公司股務代理部,(02)27478266,台北市松山區東興路8號B1樓,安永聯合會計師事務所,蕭翠慧,許新民,I YUAN,"No.24,Dinghu Rd.,Guishan TownshipTaoyuan County,Taiwan(R.O.C.)",(03)3973199,florence@tiy-motor.com.tw,www.tiy-motor.com,上櫃,風扇鼓風機升降機,2014/12/15
1001,109/10/25,2596,綠意,－ ,建材營造,台北市市民大道五段69號2樓,12860948,許燈城,許燈城,許志豪,特別助理,林秀娟,(02)8787-8096,20010504,20090601,新台幣                 10.0000元,1000000000,0,0,1,福邦證券股份有限公司,(02)2371-1658,台北市忠孝西路一段6號6樓,安侯建業聯合會計師事務所,黃明宏,黃柏淑,ReaLy,"2F,NO.69,CIVIL BOULEVARD, Sec.5Taipei, Taiwan, R.O.C.",(02)8787-3416,services@realycorp.com.tw,www.realycorp.com.tw,上櫃,住宅及大樓開發租售業務工業廠房開發租售業務特定專業區開發業,2009/06/01
1002,109/10/25,2640,大車隊,－ ,其他,台北市中山區長安東路二段162號2樓,27767961,林村田,楊榮輝,楊雅玲,財務長,林念臻,02-25160966,20050909,20121107,新台幣                 10.0000元,564428150,0,0,1,群益金鼎證券股份有限公司,02-27035000,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,徐明釧,李秀玲,TaiwanTaxi,"2F., No.162, Sec. 2, Chang’an E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",02-25160900,ir@taiwantaxi.com.tw,www.taiwantaxi.com.tw,上櫃,計程車派遣業務及廣告服務,2012/11/07
1003,109/10/25,2641,正德,－ ,航運業,(802)高雄市苓雅區海邊路31號3樓,16467798,蔡邦權,蔡景仲,林勝鶴,管理處副總經理,申翔宇,07-9697988,19980929,20141009,新台幣                 10.0000元,1526358880,0,0,1,福邦證券股務代理部,02-23711658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,王國華,吳建志,Franbo Lines,"3F, No.31, Haibian Rd., Lingya Dist.,Kaohsiung City 802, Taiwan (R.O.C.)",07-9697997,kevincheng@franbo.com.tw,www.franbo.com.tw,上櫃,船務代理業海運承攬運送業其他顧問服務業,2014/10/09
1004,109/10/25,2643,捷迅,－ ,航運業,台北市內湖區瑞光路34號4樓,12479610,顧城明,孫鋼銀,葉子菁,副總經理,楊永華,(02)8792-9897,19840213,20160304,新台幣                 10.0000元,300000000,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,黃海悅,陳招美,Soonest,"4F, NO. 34, Rui Guang Rd.,Taipei, 11491 Taiwan, R. O. C.",(02)8792-9658,soonestinv@soonest.com.tw,http://www.soonest.com,上櫃,整合型物流服務,2016/03/04
1005,109/10/25,2718,晶悅,－ ,觀光事業,桃園市桃園區大興路269號,12198180,楊顯玲,張志誠(暫代),夏美足,財務主管,羅瑞菊,03-3255688,19770408,20110329,新台幣                 10.0000元,425760000,0,0,2,富邦綜合證券股份有限公司,02-23611300,台北市許昌街17號2樓,資誠聯合會計師事務所,王照明,周建宏,PH,"No.269,Dah Shing Rd;Taoyuan City, Taiwan",03-3251222,hotel@ms3.hinet.net,http://www.pleasanthotels.com.tw,上櫃,國際觀光旅館、餐廳、會議室、咖啡廳其他經交通部核定與觀光旅館有關業務之經營,2011/03/29
1006,109/10/25,2719,燦星旅,－ ,觀光事業,新北市汐止區新台五路一段95號16樓之12,80355209,侯佑霖,鄭寶蓮,王壬輔,經理,待補,(02)449-8998,20030224,20120224,新台幣                 10.0000元,382721000,20000000,0,1,元大證券股份有限公司,(02)2586-5859,台北市承德路三段210號B1,勤業眾信聯合會計師事務所,李季珍,廖鴻儒,Star Travel,"Rm.12,16F.,No.95,Sec.1,Xintai 5th Rd.,Xizhi Dist.,New Taipei City 221,TaiwanNew Taipei City, Taiwan",(02)2796-6168,-,www.startravel.com.tw,上櫃,旅行業,2012/02/24
1007,109/10/25,2724,富驛-KY,KY 開曼群島                                                    ,觀光事業,台北市中山區南京東路三段131號B1,28982799,鍾聲揚,葉威禮,侯嘉禎,副總經理,羅莉萍,(02)5572-0798,20020115,20120529,新台幣                 10.0000元,681722900,30000000,0,1,第一金證券股份有限公司,(02)2563-5711,台北市大安區安和路一段27號六樓,德昌聯合會計師事務所,林兆民,陳文彬,FX HOTELS,"B1., No.131, Sec. 3, Nanjing E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",(02)2712-7877,fxhotelsgroup@fxhotels.com,www.fxhotelsgroup.com,上櫃,飯店業,2012/05/29
1008,109/10/25,2726,雅茗-KY,KY 開曼群島                                                    ,觀光事業,上海市普陀區交通路4711號李子園大廈17樓,38634004,吳伯超,張妙苓,林婉婷,副總,徐美華,+862152163499,20091222,20141224,新台幣                 10.0000元,365574120,0,0,1,中國信託商業銀行股份有限公司,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,吳恪昌,黃毅民,Yummy Town,"Oleander Way, 802 West Bay Road, P.O. Box 32052, Grand Cayman KY1-1208, CaymanCayman Island",2790-0601,affairs@yummy-town.com,http://www.yummy-town.tw/,上櫃,餐飲銷售及連鎖加盟,2014/12/24
1009,109/10/25,2729,瓦城,－ ,觀光事業,新北市中和區建一路176號7樓之1,70843031,徐承義,徐承義,李慧珍,IR 經理,張雅惠,(02)2248-3988,20000908,20120917,新台幣                 10.0000元,232660000,0,0,1,富邦綜合證券(股)公司,02-23611300,台北市中正區許昌街17號2樓,資誠聯合會計師事務所,游淑芬,林鈞堯,TTFB,"7F.-1, No.176, Jian 1st Rd., Zhonghe Dist.,New Taipei City 235, Taiwan (R.O.C.)",(02)2248-5228,IR@ttfb.com,http://www.ttfb.com,上櫃,餐飲服務業,2012/09/17
1010,109/10/25,2732,六角,－ ,觀光事業,新竹縣竹北市高鐵九路98號,80671769,王耀輝,王耀輝,謝婷韻,投資人關係經理,黃如萍,(03)550-7750,20040216,20150120,新台幣                 10.0000元,406442230,0,0,1,永豐金證券(股)公司股務代理部,(02)2381-6288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,邱政俊,莊碧玉,La Kaffa,"No.98, Gaotie 9th Rd.,Zhubei City, Hsinchu County 302, Taiwan",03-6579630,lakaffamail@lakaffa.com.tw,http://www.lakaffagroup.com/,上櫃,經營連鎖餐飲品牌,2015/01/20
1011,109/10/25,2734,易飛網,－ ,觀光事業,台北市中正區衡陽路51號2樓之1,70464468,周昀生,周昀生,周昀生,董事長,呂(王京)怡,(02)7725-0800,19991222,20131226,新台幣                 10.0000元,302597600,0,0,1,中國信託商銀代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,黃泳華,陳振乾,Ezfly,"2F-1, No.51, Hengyang Rd.,Taipei, Taiwan",(02)6601-4600,invest@ezfly.com,https://www.ezfly.com/,上櫃,旅行業,2013/12/26
1012,109/10/25,2736,高野,－ ,觀光事業,台東縣卑南鄉溫泉村龍泉路30-2號5樓之41,29129201,劉清郎,楊書昌,劉怡君,董事長特助,黃慶安,089-515005,20080711,20160106,新台幣                 10.0000元,489923830,0,0,1,元富證券股份有限公司股務代理部,(02)2768-6668,台北市光復北路11巷35號地下一樓,安侯建業聯合會計師事務所,吳俊源,陳政學,HOYA,"5F.-41, No.30-2, Longquan Rd.,Wen-Chung Ts'un, Beinan Township,Taitung County , Taiwan (R.O.C.)",089-510063,pr@hoyaresort.com.tw,http://www.hoyaresort.com.tw,上櫃,一般旅館業餐飲,2016/01/06
1013,109/10/25,2740,天蔥,－ ,觀光事業,台北市中正區衡陽路51號8樓之4,28581041,盧俊賢,陳世峰,陳世峰,總經理,李宇美,(02)2313-1260,20070213,20151224,新台幣                 10.0000元,130166210,4434115,0,1,統一綜合證券股份有限公司,(02)2746-3797,105台北市松山區東興路8號地下一樓,安侯建業聯合會計師事務所,郭欣頤,寇惠植,Mr. Onion,"8 F.-4, No. 51,  Heng Yang Rd., Chung Cheng  Dist., Taipei City , TaiwanTaipei City 100, Taiwan (R.O.C.)",(02)2313-1261,pr@mr-onion.com,http://www.mr-onion.com,上櫃,餐飲服務業,2015/12/24
1014,109/10/25,2743,山富,－ ,觀光事業,台北市中山區南京東路二段85號4樓,22888987,陳國森,陳國森,李慶良,台北企業一部副總經理,陳麒引,02-25612999,19880525,20200309,新台幣                 10.0000元,320317000,0,0,1,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,陳培德,吳世宗,Richmond,"4F., No.85, Sec. 2, Nanjing E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",02-2536-1332,rit@richmond.com.tw,http://www.travel4u.com.tw/,上櫃,提供團體旅遊及自由行旅遊服務接受委託代售票務及代辦簽證服務,2020/03/09
1015,109/10/25,2745,五福,－ ,觀光事業,"高雄市三民區博愛一路28號2,3樓",22835878,許順富,謝宏明,謝宏明,總經理,林幸蓉,02-2547-1155,19880822,20180416,新台幣                 10.0000元,293085260,0,0,1,台新國際商業銀行股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,吳秋燕,江佳玲,LIFE TRAVEL,"2,3F,No.28 Bo'ai 1st Rd., Sanmin Dist., Kaohsiung City 80757,TaiwanKaohsiung City ,Taiwan",07-3230248,gracelin@lifetour.com.tw,www.lifetour.com.tw,上櫃,提供國.內外旅客團體旅遊商品或居間勞務銷售與服務,2018/04/16
1016,109/10/25,2752,豆府,－ ,觀光事業,台北市中山區民權東路二段42號4樓,28841757,吳柏勳,吳孟哲,翁瑞燦,財務長,林育立,(02)2581-3818,20080123,20190925,新台幣                 10.0000元,225289840,0,0,1,福邦證券股份有限公司,(02)2371-1658,台北市忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,黃裕峰,鍾鳴遠,TOFU,"4F., No.42, Sec. 2, Minquan E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",(02)2581-3918,@dubuhouse.com.tw,http://www.tofuglobal.com/tw/Home.html,上櫃,餐飲業,2019/09/25
1017,109/10/25,2754,亞洲藏壽司,－ ,觀光事業,台北市中山區中山北路3段32號6樓及6樓之1,54669129,西川健太郎,西川健太郎,田村和也,財務長,林上智,(02)8978-8558,20140121,20200917,新台幣                 10.0000元,449800000,0,0,2,中國信託商業銀行 代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,張瑞娜,周以隆,KURA SUSHI ASIA,"6F.&6F-1, No. 32, Sec. 3, Zhongshan N. Rd.Taipei City 104, Taiwan (R.O.C.)",(02)2598-3077,ir@kurasushi.tw,http://investor.kurasushi.tw/,,,
1018,109/10/25,2916,滿心,－ ,貿易百貨,新北市五股區五權六路十八號,12498877,李俊良,李俊民,郭建隆,管理部協理,陳永昌,02-22997755,19840616,20050310,新台幣                 10.0000元,546268780,0,0,2,福邦證券(股)公司,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,陳盈如,江忠儀,MUNSIN　,"NO.18, WU-CHUAN 6 RD., WU-GU DIST,NEW TAIPEI CITY, TAIWAN, R.O.C.",02-22997765,munsin@ms7.hinet.net,www.munsin.com.tw,上櫃,各種成衣針織品製造買賣業務代理國內外廠商有關產品經銷投標報價業務前項有關之進出口貿易業務,2005/03/10
1019,109/10/25,2924,東凌-KY,KY 開曼群島                                                    ,貿易百貨,台北市南港區南港路三段50巷1號2樓,26335810,林寶霞,許復進,許永龍,董事,吳建芳,(02)2789-3636,20090206,20111202,新台幣                 10.0000元,328051740,0,0,1,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,劉書琳,吳恪昌,Tung Ling,"2F,No. 1, Lane 50,Nan-Kang Rd.,Sec 3Taipei",(02)2653-3388,im@piyopiyo.com.tw,http://www.piyopiyo.com,上櫃,童裝及嬰童產品之研發童裝及嬰童產品之生產童裝及嬰童產品之銷售,2011/12/02
1020,109/10/25,2926,誠品生活,－ ,文化創意業,台北市信義區松德路204號B1,27952966,吳旻潔,吳旻潔,吳立傑,財務長,鄭書欣,(02)6638-5168,20050926,20130130,新台幣                 10.0000元,473896500,0,0,1,元大證券(股)公司股務代理部,02-2586-5859,台北市大同區承德路三段210號B1,資誠聯合會計師事務所,林鈞堯,林一帆,Eslite Spectrum,"B1,204, Songde RdTaipei 11075, Taiwan",(02)6638-5268,ir@eslite.com,http://www.eslitespectrum.com.tw,上櫃,商場之經營管理各類食品之進口代理及零售、咖啡館及餐廳業務之經營等各類餐旅用品設備之買賣進口與安裝,2013/01/30
1021,109/10/25,2928,紅馬-KY,KY 開曼群島                                                    ,觀光事業,台北市松山區南京東路三段337號12樓(D室),54962284,周泰鳳,周泰鳳,小野澤隆,財務長,黃奕涵,02-87122928,20110608,20160127,新台幣                 10.0000元,473011540,0,0,1,兆豐證券股份有限公司股務代理部,02-33930898,臺北市中正區忠孝東路二段95號1樓,安侯建業聯合會計師事務所,楊樹芝,于紀隆,RHGroup,"Room D, 12th Floor, No. 337, Section 3, Nanjing East Road, Songshan District,Taipei,Taiwan",02-87122927,enquiry@redhorse-group.com,www.redhorse-group.com,上櫃,伴手禮事業電子商務事業(含故鄉納稅事業)其他事業,2016/01/27
1022,109/10/25,2937,集雅社,－ ,貿易百貨,高雄市苓雅區中正一路263號12樓,89266170,盧乾三,盧乾三,李伯昌,本部長,何政鋒,07-7273128,19941026,20170608,新台幣                 10.0000元,328600000,0,0,1,第一金證券股份有限公司,02-2563-5711,台北市大安區安和路一段 27 號6 樓,資誠聯合會計師事務所,吳建志,王國華,Gseven,"12F., No.263, Zhong zheng  1st Rd., Lingya Dist.,Kaohsiung City 80283, Taiwan",07-7273983,teuqila-li@gseven.com.tw,www.gseven.com.tw,上櫃,各種電器製品、視聽音響組合、保養維修與其器材買賣業務進出口貿易業務、代理國內外廠商之報價投標及經銷業務醫療器材批發、文教育樂用品、電器、攝影器材零售業,2017/06/08
1023,109/10/25,3064,泰偉,－ ,文化創意業,新北市三重區興德路111-1號10樓,70613972,楊南平,楊南平,李亦杜,董事長助理,李發珍,(02)85110555,20000802,20040609,新台幣                 10.0000元,267384250,3815000,0,1,元富證券股份有限公司,(02)27686668,台北市松山區光復北路11巷35號地下一樓,安永聯合會計師事務所,謝勝安,張正道,Astro Corp.　　,"　　10F,No.111-1,Hsing De Rd.,Sanchong Dist　　  New Taipei City , Taiwan (R.O.C.)",(02)85110556,astro3064@astrocorp.com.tw,www.astrocorp.com.tw,上櫃,資料儲存及處理設備製造業資訊軟體服務業電子零組件製造業,2004/06/09
1024,109/10/25,3066,李洲,－ ,光電業,新北市汐止區新台五路一段97號27樓,4541794,李明順,李明順,李明順,董事長,邱秀香,(02)27066258,19740524,20041202,新台幣                 10.0000元,830706120,5500000,0,1,群益證券股份有限公司,02-27023999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,謝明忠,黃毅民,TAIWAN OASIS　,"27F, No.97, Sec.1, Xintai 5th Rd., Xizhi Dist., New Taipei City 22175, TaiwanNew Taipei City, TAIWAN, R. O. C.",(02)26973658,candy.chiu@oasistek.com,http://www.oasistek.com,上櫃,發光二極體指示燈發光二極體顯示器光電零組件,2004/12/02
1025,109/10/25,3067,全域,－ ,其他電子業,台北市東興路59號9樓,4934334,王敏烈,王敏烈,林翰銳,經理,沈碧琪,(02)8768-2628,19731122,20031021,新台幣                 10.0000元,290252400,0,0,1,元大証券股份有限公司,(02)2586-5859,103台北市大同區承德路三段210號地下一樓,國富浩華聯合會計師事務所,林春枝,林金鳳,　　Phonic,"　9F, 59 Tung Hsing Road,　　　Taipei, Taiwan",(02)8768-3655,ir@phonic.com,www.phonic.com,上櫃,PHONIC 專業音響之製造及全球行銷,2003/10/21
1026,109/10/25,3071,協禧,－ ,電腦及週邊設備業,屏東市橋南里工業六路東段六號,90724033,黃瑞益,林昭雄,蔡政宏,董事長室特助,楊豐豪,(07)2695166,19780719,20041230,新台幣                 10.0000元,1100000000,0,0,1,統一綜合證券股份有限公司,(02)27463797,台北市松山區東興路8號B1樓,安永會計師事務所,陳政初,黃世杰,ADDA　,"NO. 6 EAST SECTION INDUSTRY 6 RD.　　PINGTUNG CITY, TAIWAN. R. O. C　　",(07)2692011,tsai@adda.com.tw,http://www.adda.com.tw,上櫃,熱源處理及冷卻風扇,2004/12/30
1027,109/10/25,3073,天方能源,－ ,半導體業,台北市中山區吉林路99號3樓,86298705,甘正智,甘正智,徐韋吉,資深經理,黃小玲,02-2502-2285,19911022,20071008,新台幣                 10.0000元,170995560,8394537,0,1,兆豐證券股份有限公司股務代理部,02-33930898,台北市忠孝東路二段95號1樓,安侯建業聯合會計師事務所,張淑瑩,陳國宗,Teamphon,"3F., No. 99, Jilin Rd.,Zhongshan Dist., Taipei City 104, Taiwan",02-2502-3669,info@tpenergy.com.tw,http://www.kb-ent.com.tw,上櫃,單晶片微控制器應用設計及銷售單晶片微控制器買賣其他電子零組件買賣,2007/10/08
